user_id,transaction_amount,transaction_time,merchant,description,category
user_0838,273.86,2024-11-26 08:33:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0274,127.12,2024-04-03 15:44:00,Various,Various purchase,Other
user_0474,466.48,2024-06-29 22:11:00,Gas Company,Gas Company purchase,Utilities
user_0316,99.07,2024-11-08 23:45:00,Bar,Bar purchase,Entertainment
user_0204,379.61,2024-11-19 14:44:00,Medical Supply,Medical Supply purchase,Healthcare
user_0384,228.31,2024-12-13 12:08:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0423,365.56,2024-09-07 19:40:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0338,50.26,2024-10-14 14:59:00,Lyft,Lyft purchase,Transport
user_0443,375.52,2024-09-29 02:38:00,Uncategorized,Uncategorized purchase,Other
user_0547,436.34,2024-06-07 11:07:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0607,249.29,2024-11-22 22:54:00,Bank Transfer,Bank Transfer,Transfer
user_0655,81.65,2024-03-03 21:10:00,Bus Ticket,Bus Ticket purchase,Transport
user_0925,102.43,2024-07-15 16:29:00,P2P Transfer,P2P Transfer,Transfer
user_0425,139.6,2024-07-23 23:10:00,Uncategorized,Uncategorized purchase,Other
user_0153,373.77,2024-06-10 14:48:00,Various,Various purchase,Other
user_0824,235.21,2024-06-16 12:22:00,Bank Transfer,Bank Transfer,Transfer
user_0264,384.0,2024-01-31 11:46:00,Gaming Store,Gaming Store purchase,Entertainment
user_0651,340.01,2024-10-31 12:28:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0182,272.04,2024-12-26 13:27:00,Freelance Income,Freelance Income,Salary
user_0628,406.09,2024-09-28 23:52:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0064,212.29,2024-03-13 04:03:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0447,319.43,2024-09-13 13:53:00,H&M,H&M purchase,Shopping
user_0055,385.75,2024-08-21 16:05:00,Misc,Misc purchase,Other
user_0418,121.33,2024-02-05 12:15:00,PG&E,PG&E purchase,Utilities
user_0732,283.41,2024-12-21 01:28:00,P2P Transfer,P2P Transfer,Transfer
user_0084,37.41,2024-04-24 22:49:00,P2P Transfer,P2P Transfer,Transfer
user_0962,344.44,2024-07-10 06:58:00,Pharmacy,Pharmacy purchase,Healthcare
user_0983,490.28,2024-09-26 16:28:00,P2P Transfer,P2P Transfer,Transfer
user_0554,418.29,2024-12-16 21:00:00,Bank Transfer,Bank Transfer,Transfer
user_0695,60.96,2024-06-21 22:40:00,Uber,Uber purchase,Transport
user_0645,461.6,2024-09-14 19:36:00,Bus Ticket,Bus Ticket purchase,Transport
user_0494,213.86,2024-06-16 09:35:00,H&M,H&M purchase,Shopping
user_0505,61.75,2024-11-22 05:05:00,Zara,Zara purchase,Shopping
user_0366,122.97,2024-01-27 07:27:00,Misc,Misc purchase,Other
user_0638,458.68,2024-04-21 08:57:00,P2P Transfer,P2P Transfer,Transfer
user_0950,251.18,2024-07-28 05:51:00,Landlord,Landlord purchase,Rent/Mortgage
user_0707,314.58,2024-03-07 06:10:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0131,103.88,2024-09-06 05:14:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0869,351.53,2024-01-18 03:33:00,Cinema,Cinema purchase,Entertainment
user_0827,346.88,2024-11-24 06:46:00,Gaming Store,Gaming Store purchase,Entertainment
user_0071,208.44,2024-10-27 14:00:00,Hospital,Hospital purchase,Healthcare
user_0316,60.54,2024-03-28 13:42:00,Cinema,Cinema purchase,Entertainment
user_0608,329.52,2024-01-24 19:48:00,Medical Supply,Medical Supply purchase,Healthcare
user_0233,152.49,2024-11-03 09:00:00,Gaming Store,Gaming Store purchase,Entertainment
user_0047,290.2,2024-11-01 05:54:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0744,407.31,2024-10-21 14:09:00,Uncategorized,Uncategorized purchase,Other
user_0708,176.6,2024-12-18 16:38:00,Lyft,Lyft purchase,Transport
user_0917,74.37,2024-07-13 12:23:00,Gas Company,Gas Company purchase,Utilities
user_0641,33.03,2024-02-23 08:47:00,Bank Transfer,Bank Transfer,Transfer
user_0898,352.45,2024-01-06 02:56:00,Misc,Misc purchase,Other
user_0969,276.35,2024-04-07 01:46:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0962,51.54,2024-12-27 21:47:00,Gaming Store,Gaming Store purchase,Entertainment
user_0492,141.04,2024-06-06 05:25:00,Restaurant,Restaurant purchase,Entertainment
user_0265,335.35,2024-10-23 07:39:00,Bank Transfer,Bank Transfer,Transfer
user_0057,487.33,2024-08-25 22:48:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0034,178.55,2024-02-13 12:41:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0065,253.7,2024-04-14 00:09:00,Department Store,Department Store purchase,Shopping
user_0980,292.9,2024-10-04 01:35:00,Medical Supply,Medical Supply purchase,Healthcare
user_0823,111.93,2024-03-19 18:52:00,Pharmacy,Pharmacy purchase,Healthcare
user_0339,288.39,2024-01-06 07:29:00,Employer,Employer,Salary
user_0775,399.52,2024-12-06 15:10:00,Metro,Metro purchase,Transport
user_0088,75.3,2024-03-14 01:51:00,Employer,Employer,Salary
user_0970,444.59,2024-02-02 17:26:00,Employer,Employer,Salary
user_0515,269.81,2024-04-14 09:30:00,Gaming Store,Gaming Store purchase,Entertainment
user_0670,407.72,2024-04-19 03:27:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0106,249.68,2024-06-28 19:12:00,Bar,Bar purchase,Entertainment
user_0775,149.13,2024-09-06 02:33:00,Cinema,Cinema purchase,Entertainment
user_0984,24.1,2024-12-23 01:29:00,Bus Ticket,Bus Ticket purchase,Transport
user_0412,74.05,2024-07-08 23:40:00,Payroll,Payroll,Salary
user_0689,330.61,2024-02-02 21:26:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0371,314.63,2024-01-26 16:48:00,Metro,Metro purchase,Transport
user_0675,231.44,2024-09-23 04:56:00,Netflix,Netflix purchase,Entertainment
user_0515,279.19,2024-05-29 03:19:00,Local Grocer,Local Grocer purchase,Groceries
user_0536,157.12,2024-08-27 04:58:00,Bank Transfer,Bank Transfer,Transfer
user_0363,496.16,2024-03-13 09:22:00,Payroll,Payroll,Salary
user_0863,386.55,2024-02-18 11:28:00,Pharmacy,Pharmacy purchase,Healthcare
user_0258,106.01,2024-06-27 13:56:00,Bus Ticket,Bus Ticket purchase,Transport
user_0669,250.79,2024-10-11 09:05:00,Gas Station,Gas Station purchase,Transport
user_0375,71.93,2024-04-04 14:40:00,Landlord,Landlord purchase,Rent/Mortgage
user_0363,279.48,2024-08-10 14:31:00,Landlord,Landlord purchase,Rent/Mortgage
user_0573,486.99,2024-08-22 20:17:00,Misc,Misc purchase,Other
user_0522,293.77,2024-08-15 07:41:00,Gas Company,Gas Company purchase,Utilities
user_0458,148.59,2024-01-22 10:43:00,Taxi,Taxi purchase,Transport
user_0667,277.05,2024-09-29 15:23:00,P2P Transfer,P2P Transfer,Transfer
user_0563,287.45,2024-10-30 20:13:00,Bus Ticket,Bus Ticket purchase,Transport
user_0916,218.82,2024-08-02 07:31:00,P2P Transfer,P2P Transfer,Transfer
user_0186,266.69,2024-06-19 23:41:00,Department Store,Department Store purchase,Shopping
user_0811,291.99,2024-02-22 03:10:00,Water Bill,Water Bill purchase,Utilities
user_0925,205.21,2024-12-28 23:58:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0861,276.98,2024-04-20 00:45:00,Walmart,Walmart purchase,Groceries
user_0631,75.57,2024-06-02 17:31:00,Landlord,Landlord purchase,Rent/Mortgage
user_0790,288.21,2024-01-07 03:58:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0569,286.14,2024-07-03 14:04:00,Payroll,Payroll,Salary
user_0709,146.5,2024-07-12 14:09:00,Local Grocer,Local Grocer purchase,Groceries
user_0700,302.38,2024-03-12 06:10:00,Freelance Income,Freelance Income,Salary
user_0298,299.12,2024-10-31 09:12:00,Restaurant,Restaurant purchase,Entertainment
user_0238,452.24,2024-11-16 19:57:00,Walmart,Walmart purchase,Groceries
user_0570,106.32,2024-03-06 03:31:00,Freelance Income,Freelance Income,Salary
user_0855,53.8,2024-04-05 20:06:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0327,316.0,2024-09-05 00:35:00,Whole Foods,Whole Foods purchase,Groceries
user_0248,168.34,2024-07-12 15:48:00,Online Shop,Online Shop purchase,Shopping
user_0178,146.33,2024-07-06 19:27:00,Misc,Misc purchase,Other
user_0632,205.04,2024-04-19 09:25:00,Gas Station,Gas Station purchase,Transport
user_0702,421.9,2024-04-25 23:53:00,Misc,Misc purchase,Other
user_0430,168.44,2024-02-07 18:37:00,Freelance Income,Freelance Income,Salary
user_0677,259.54,2024-10-21 10:57:00,Pharmacy,Pharmacy purchase,Healthcare
user_0603,285.01,2024-06-14 04:00:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0184,442.48,2024-06-22 01:47:00,Department Store,Department Store purchase,Shopping
user_0814,383.13,2024-01-06 02:18:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0281,177.61,2024-02-18 22:43:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0875,361.29,2024-08-07 08:31:00,Hospital,Hospital purchase,Healthcare
user_0575,395.8,2024-09-28 06:38:00,Medical Supply,Medical Supply purchase,Healthcare
user_0968,7.52,2024-09-29 13:20:00,Hospital,Hospital purchase,Healthcare
user_0755,379.76,2024-09-01 14:33:00,P2P Transfer,P2P Transfer,Transfer
user_0339,10.85,2024-02-25 06:14:00,Uncategorized,Uncategorized purchase,Other
user_0725,326.5,2024-03-19 23:24:00,P2P Transfer,P2P Transfer,Transfer
user_0554,273.72,2024-02-01 04:09:00,Various,Various purchase,Other
user_0225,382.05,2024-10-19 02:39:00,Bus Ticket,Bus Ticket purchase,Transport
user_0267,240.68,2024-01-13 13:10:00,Misc,Misc purchase,Other
user_0496,313.68,2024-06-16 11:06:00,Department Store,Department Store purchase,Shopping
user_0552,126.29,2024-01-04 16:00:00,Gas Station,Gas Station purchase,Transport
user_0629,113.02,2024-01-13 10:54:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0511,120.44,2024-03-21 10:28:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0812,354.57,2024-08-15 05:42:00,Freelance Income,Freelance Income,Salary
user_0111,472.77,2024-07-30 09:11:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0681,11.9,2024-10-14 01:26:00,Dentist,Dentist purchase,Healthcare
user_0611,406.62,2024-07-22 11:35:00,Pharmacy,Pharmacy purchase,Healthcare
user_0816,413.44,2024-01-31 15:22:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0659,50.51,2024-05-12 18:51:00,Lyft,Lyft purchase,Transport
user_0873,169.0,2024-05-15 08:54:00,Department Store,Department Store purchase,Shopping
user_0985,425.41,2024-11-06 19:47:00,Employer,Employer,Salary
user_0117,50.56,2024-07-19 00:56:00,Con Edison,Con Edison purchase,Utilities
user_0319,494.27,2024-01-22 07:13:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0415,57.83,2024-03-09 14:40:00,Hospital,Hospital purchase,Healthcare
user_0669,23.58,2024-11-21 09:47:00,Misc,Misc purchase,Other
user_0320,348.53,2024-12-03 14:52:00,Walmart,Walmart purchase,Groceries
user_0461,271.78,2024-07-28 14:15:00,Freelance Income,Freelance Income,Salary
user_0916,313.53,2024-11-02 09:39:00,Landlord,Landlord purchase,Rent/Mortgage
user_0729,498.48,2024-09-23 09:01:00,Various,Various purchase,Other
user_0438,279.66,2024-06-18 22:43:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0447,393.57,2024-02-18 05:39:00,Ebay,Ebay purchase,Shopping
user_0534,340.42,2024-08-26 03:30:00,Employer,Employer,Salary
user_0041,75.05,2024-06-24 07:54:00,Hospital,Hospital purchase,Healthcare
user_0463,486.42,2024-02-06 01:29:00,Netflix,Netflix purchase,Entertainment
user_0647,433.91,2024-06-21 18:28:00,Employer,Employer,Salary
user_0395,334.31,2024-07-22 09:45:00,Spotify,Spotify purchase,Entertainment
user_0961,52.21,2024-07-05 12:27:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0075,317.58,2024-10-14 00:12:00,Payroll,Payroll,Salary
user_0007,465.78,2024-01-03 13:05:00,Zara,Zara purchase,Shopping
user_0613,242.97,2024-10-13 18:29:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0584,143.48,2024-02-02 02:02:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0510,398.48,2024-03-06 15:07:00,Payroll,Payroll,Salary
user_0332,218.29,2024-07-03 20:10:00,Uncategorized,Uncategorized purchase,Other
user_0913,237.42,2024-09-16 10:54:00,Various,Various purchase,Other
user_0628,20.28,2024-10-06 22:33:00,PG&E,PG&E purchase,Utilities
user_0523,453.71,2024-06-26 09:48:00,Bank Transfer,Bank Transfer,Transfer
user_0352,116.53,2024-05-07 22:23:00,Misc,Misc purchase,Other
user_0303,336.06,2024-11-15 20:42:00,Bank Transfer,Bank Transfer,Transfer
user_0357,345.39,2024-12-16 11:51:00,Amazon,Amazon purchase,Shopping
user_0090,18.64,2024-07-11 22:42:00,Bar,Bar purchase,Entertainment
user_0888,305.99,2024-07-10 07:51:00,Restaurant,Restaurant purchase,Entertainment
user_0993,400.32,2024-12-19 12:14:00,Dentist,Dentist purchase,Healthcare
user_0381,76.93,2024-12-01 07:03:00,Water Bill,Water Bill purchase,Utilities
user_0435,97.83,2024-12-26 13:12:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0356,400.71,2024-04-23 02:15:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0489,431.55,2024-07-16 07:37:00,Ebay,Ebay purchase,Shopping
user_0751,54.08,2024-07-16 11:32:00,Water Bill,Water Bill purchase,Utilities
user_0772,292.13,2024-04-28 02:26:00,Department Store,Department Store purchase,Shopping
user_0491,431.4,2024-06-12 21:54:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0219,372.4,2024-05-09 07:54:00,Payroll,Payroll,Salary
user_0279,110.34,2024-01-13 18:06:00,Online Shop,Online Shop purchase,Shopping
user_0985,387.43,2024-10-28 17:29:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0181,34.19,2024-06-17 22:42:00,Water Bill,Water Bill purchase,Utilities
user_0852,195.26,2024-03-02 13:30:00,Misc,Misc purchase,Other
user_0086,192.09,2024-09-25 20:43:00,Various,Various purchase,Other
user_0128,498.08,2024-06-23 17:56:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0813,470.17,2024-10-22 03:02:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0047,75.46,2024-04-21 10:26:00,Bus Ticket,Bus Ticket purchase,Transport
user_0878,73.89,2024-08-10 05:18:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0192,334.79,2024-11-28 12:50:00,Pharmacy,Pharmacy purchase,Healthcare
user_0150,490.55,2024-02-02 22:55:00,Netflix,Netflix purchase,Entertainment
user_0214,401.41,2024-10-09 02:26:00,Employer,Employer,Salary
user_0609,109.07,2024-04-24 04:17:00,Amazon,Amazon purchase,Shopping
user_0623,87.15,2024-06-27 06:18:00,Landlord,Landlord purchase,Rent/Mortgage
user_0169,81.15,2024-04-04 00:28:00,Landlord,Landlord purchase,Rent/Mortgage
user_0205,340.34,2024-03-26 03:58:00,Dentist,Dentist purchase,Healthcare
user_0536,467.11,2024-07-21 07:04:00,Gas Station,Gas Station purchase,Transport
user_0389,300.64,2024-07-28 00:17:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0485,475.7,2024-04-25 00:32:00,Gas Station,Gas Station purchase,Transport
user_0152,286.04,2024-11-29 10:49:00,Payroll,Payroll,Salary
user_0481,81.17,2024-10-27 04:49:00,Bank Transfer,Bank Transfer,Transfer
user_0476,249.93,2024-07-25 22:49:00,Spotify,Spotify purchase,Entertainment
user_0691,174.98,2024-08-25 07:50:00,Taxi,Taxi purchase,Transport
user_0842,108.97,2024-09-03 06:53:00,P2P Transfer,P2P Transfer,Transfer
user_0176,361.72,2024-04-03 09:29:00,Gas Company,Gas Company purchase,Utilities
user_0550,182.97,2024-05-17 13:16:00,Medical Supply,Medical Supply purchase,Healthcare
user_0299,192.21,2024-02-11 08:20:00,Ebay,Ebay purchase,Shopping
user_0397,13.1,2024-12-07 17:35:00,Con Edison,Con Edison purchase,Utilities
user_0057,19.25,2024-07-26 16:38:00,Water Bill,Water Bill purchase,Utilities
user_0943,495.75,2024-11-14 21:19:00,Whole Foods,Whole Foods purchase,Groceries
user_0054,419.37,2024-02-06 15:33:00,Misc,Misc purchase,Other
user_0941,475.35,2024-07-02 16:32:00,Con Edison,Con Edison purchase,Utilities
user_0143,68.46,2024-10-14 15:30:00,Water Bill,Water Bill purchase,Utilities
user_0658,402.84,2024-12-02 01:24:00,P2P Transfer,P2P Transfer,Transfer
user_0476,393.22,2024-07-09 03:40:00,Bank Transfer,Bank Transfer,Transfer
user_0418,453.99,2024-11-11 20:37:00,Payroll,Payroll,Salary
user_0178,13.44,2024-07-28 19:00:00,Target,Target purchase,Groceries
user_0086,453.15,2024-08-12 10:49:00,Walmart,Walmart purchase,Groceries
user_0441,254.99,2024-10-01 03:07:00,Uber,Uber purchase,Transport
user_0764,271.34,2024-10-04 13:38:00,Gas Company,Gas Company purchase,Utilities
user_0923,491.59,2024-05-27 06:29:00,Bank Transfer,Bank Transfer,Transfer
user_0817,392.4,2024-06-20 03:33:00,Uncategorized,Uncategorized purchase,Other
user_0060,442.9,2024-01-16 06:59:00,Misc,Misc purchase,Other
user_0916,55.88,2024-06-27 10:24:00,Misc,Misc purchase,Other
user_0962,142.81,2024-07-16 01:24:00,Taxi,Taxi purchase,Transport
user_0857,402.54,2024-06-17 08:40:00,PG&E,PG&E purchase,Utilities
user_0054,213.14,2024-06-28 18:34:00,Kroger,Kroger purchase,Groceries
user_0165,342.92,2024-03-20 16:34:00,Hospital,Hospital purchase,Healthcare
user_0430,362.66,2024-12-21 01:36:00,Hospital,Hospital purchase,Healthcare
user_0929,35.7,2024-11-03 01:26:00,Uber,Uber purchase,Transport
user_0849,274.47,2024-07-21 00:57:00,Gas Station,Gas Station purchase,Transport
user_0478,474.31,2024-11-01 23:39:00,Gas Station,Gas Station purchase,Transport
user_0154,460.24,2024-07-26 12:50:00,Con Edison,Con Edison purchase,Utilities
user_0886,8.94,2024-05-07 14:49:00,Spotify,Spotify purchase,Entertainment
user_0019,163.4,2024-09-01 21:10:00,Metro,Metro purchase,Transport
user_0379,422.95,2024-03-07 06:38:00,Kroger,Kroger purchase,Groceries
user_0987,16.08,2024-02-20 06:51:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0553,351.97,2024-11-15 04:49:00,Landlord,Landlord purchase,Rent/Mortgage
user_0499,213.37,2024-06-19 14:25:00,Gas Station,Gas Station purchase,Transport
user_0858,34.58,2024-07-16 22:32:00,Con Edison,Con Edison purchase,Utilities
user_0898,252.84,2024-01-28 09:13:00,Con Edison,Con Edison purchase,Utilities
user_0012,33.35,2024-06-07 15:45:00,Uncategorized,Uncategorized purchase,Other
user_0292,343.06,2024-08-08 14:46:00,Local Grocer,Local Grocer purchase,Groceries
user_0064,98.82,2024-09-28 03:40:00,Employer,Employer,Salary
user_0148,268.12,2024-01-05 10:05:00,Restaurant,Restaurant purchase,Entertainment
user_0167,374.06,2024-12-23 08:11:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0681,427.26,2024-11-02 08:21:00,Local Grocer,Local Grocer purchase,Groceries
user_0018,70.75,2024-09-27 22:29:00,Kroger,Kroger purchase,Groceries
user_0861,203.81,2024-05-03 13:05:00,Ebay,Ebay purchase,Shopping
user_0778,414.04,2024-02-23 14:14:00,Walmart,Walmart purchase,Groceries
user_0465,499.65,2024-05-16 21:19:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0330,303.64,2024-08-12 02:02:00,Uncategorized,Uncategorized purchase,Other
user_0086,67.78,2024-04-10 11:23:00,H&M,H&M purchase,Shopping
user_0328,66.39,2024-06-14 22:52:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0271,27.06,2024-04-20 14:42:00,Employer,Employer,Salary
user_0059,218.8,2024-08-17 23:29:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0574,485.32,2024-10-12 14:11:00,Misc,Misc purchase,Other
user_0733,157.8,2024-07-23 16:34:00,Payroll,Payroll,Salary
user_0365,8.24,2024-10-09 14:56:00,Bank Transfer,Bank Transfer,Transfer
user_0496,178.76,2024-12-24 15:48:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0742,114.05,2024-03-20 16:39:00,Department Store,Department Store purchase,Shopping
user_0654,198.6,2024-05-29 01:34:00,Uncategorized,Uncategorized purchase,Other
user_0289,46.19,2024-09-13 09:04:00,P2P Transfer,P2P Transfer,Transfer
user_0616,87.36,2024-08-22 11:22:00,PG&E,PG&E purchase,Utilities
user_0508,226.55,2024-03-07 05:10:00,Employer,Employer,Salary
user_0577,138.7,2024-03-10 06:04:00,Ebay,Ebay purchase,Shopping
user_0729,281.31,2024-10-07 10:36:00,Metro,Metro purchase,Transport
user_0372,421.29,2024-08-28 20:49:00,Local Grocer,Local Grocer purchase,Groceries
user_0904,312.7,2024-05-08 00:06:00,Various,Various purchase,Other
user_0151,338.77,2024-02-01 12:17:00,Uncategorized,Uncategorized purchase,Other
user_0143,11.84,2024-01-10 16:20:00,Bar,Bar purchase,Entertainment
user_0590,103.5,2024-07-20 09:16:00,P2P Transfer,P2P Transfer,Transfer
user_0619,36.92,2024-02-09 11:46:00,Netflix,Netflix purchase,Entertainment
user_0857,207.0,2024-06-05 14:02:00,Dentist,Dentist purchase,Healthcare
user_0831,362.94,2024-06-27 03:12:00,Walmart,Walmart purchase,Groceries
user_0252,86.5,2024-06-11 13:39:00,Landlord,Landlord purchase,Rent/Mortgage
user_0646,36.87,2024-03-24 21:27:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0413,187.02,2024-01-30 16:04:00,Lyft,Lyft purchase,Transport
